[2023-07-28T10:53:13.844286+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::getAvailableTemplatesAction [2,"pimcore_admin_misc_getavailabletemplates",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T10:53:13.856472+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::getAvailableControllerReferencesAction [2,"pimcore_admin_misc_getavailablecontroller_references",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T10:53:15.346544+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveToSessionAction [2,"pimcore_admin_document_page_savetosession",[],{"id":"4","data":"{}","settings":"{\"title\":\"Product\",\"description\":\"\",\"pre..."}] []
[2023-07-28T10:53:30.699041+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690534380"}] []
[2023-07-28T10:54:00.705822+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690534410"}] []
[2023-07-28T10:54:32.106805+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690534440"}] []
[2023-07-28T10:55:00.814861+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690534470"}] []
[2023-07-28T11:03:54.453004+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction [2,"pimcore_admin_index",[],[]] []
[2023-07-28T11:03:54.667020+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getImageAction [2,"pimcore_admin_user_getimage",[],[]] []
[2023-07-28T11:03:54.799390+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::adminCssAction [2,"pimcore_admin_misc_admincss",[],[]] []
[2023-07-28T11:03:54.833580+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2023-07-28T11:03:54.918067+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getCurrentUserAction [2,"pimcore_admin_user_getcurrentuser",[],[]] []
[2023-07-28T11:03:54.945365+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::availableLanguagesAction [2,"pimcore_admin_misc_availablelanguages",[],[]] []
[2023-07-28T11:03:55.025088+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction [2,"pimcore_admin_misc_scriptproxy",[],{"storageFile":"minified_javascript_core_d41d8cd98f00b20..."}] []
[2023-07-28T11:03:56.206939+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetRootAction [2,"pimcore_admin_document_document_treegetroot",[],{"id":"1","view":"","elementType":"document"}] []
[2023-07-28T11:03:56.236939+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::displayCustomLogoAction [2,"pimcore_settings_display_custom_logo",[],[]] []
[2023-07-28T11:03:56.250702+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::treeGetRootAction [2,"pimcore_admin_asset_treegetroot",[],{"id":"1","view":"","elementType":"asset"}] []
[2023-07-28T11:03:56.272665+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\PortalController::dashboardListAction [2,"pimcore_admin_portal_dashboardlist",[],[]] []
[2023-07-28T11:03:56.296241+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetRootAction [2,"pimcore_admin_dataobject_dataobject_treegetroot",[],{"id":"","view":"","elementType":"object"}] []
[2023-07-28T11:03:56.366068+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690535035"}] []
[2023-07-28T11:03:56.401004+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::docTypesGetAction [2,"pimcore_admin_document_document_doctypesget",[],{"xaction":"read","page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:03:56.414795+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:03:56.432288+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"createAllowed":"true","page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:03:56.473895+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableAdminLanguagesAction [2,"pimcore_admin_settings_getavailableadminlanguages",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:03:56.515011+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableSitesAction [2,"pimcore_admin_settings_getavailablesites",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:03:56.574228+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetChildrenByIdAction [2,"pimcore_admin_document_document_treegetchildrenbyid",[],{"limit":"50","view":"","page":"1","start":"0","node":"1"}] []
[2023-07-28T11:03:56.782924+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetChildrenByIdAction [2,"pimcore_admin_dataobject_dataobject_treegetchildrenbyid",[],{"limit":"30","view":"","parentPath":"/","page":"1","start":"0","node":"1"}] []
[2023-07-28T11:03:57.421446+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"2"}] []
[2023-07-28T11:03:57.463862+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"4"}] []
[2023-07-28T11:03:57.498093+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"5"}] []
[2023-07-28T11:03:58.578690+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2023-07-28T11:03:58.788422+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2023-07-28T11:03:58.956840+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2023-07-28T11:04:00.170828+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::getAvailableControllerReferencesAction [2,"pimcore_admin_misc_getavailablecontroller_references",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:04:00.187142+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::getAvailableTemplatesAction [2,"pimcore_admin_misc_getavailabletemplates",[],{"page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:04:01.324538+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::statisticsAction [2,"pimcore_admin_index_statistics",[],[]] []
[2023-07-28T11:04:03.531092+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::getDocTypesAction [2,"pimcore_admin_document_document_getdoctypes",[],{"type":"page","query":"","page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:04:08.581744+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveAction [2,"pimcore_admin_document_page_save",[],{"task":"autoSave","id":"5","data":"{}","settings":"{\"title\":\"Main\",\"description\":\"\",\"pretty..."}] []
[2023-07-28T11:04:15.144997+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveAction [2,"pimcore_admin_document_page_save",[],{"task":"publish","id":"5","data":"{}","settings":"{\"title\":\"Main\",\"description\":\"\",\"pretty..."}] []
[2023-07-28T11:04:15.384297+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::getVersionsAction [2,"pimcore_admin_element_getversions",[],{"id":"5","elementType":"document","page":"1","start":"0","limit":"25"}] []
[2023-07-28T11:04:18.287279+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveToSessionAction [2,"pimcore_admin_document_page_savetosession",[],{"id":"5","data":"{}","settings":"{\"title\":\"Main\",\"description\":\"\",\"pretty..."}] []
[2023-07-28T11:04:25.848440+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690535036"}] []
[2023-07-28T11:04:31.834451+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction [2,"pimcore_admin_element_unlockelement",[],{"id":"5","type":"document"}] []
[2023-07-28T11:04:31.848913+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::removeFromSessionAction [2,"pimcore_admin_document_page_removefromsession",[],{"id":"5"}] []
[2023-07-28T11:04:32.322359+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"5"}] []
[2023-07-28T11:04:32.698562+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2023-07-28T11:04:55.853724+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690535065"}] []
[2023-07-28T11:04:57.391140+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveToSessionAction [2,"pimcore_admin_document_page_savetosession",[],{"id":"5","data":"{}"}] []
[2023-07-28T11:11:24.665550+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690535095"}] []
[2023-07-28T11:11:56.873569+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction [2,"pimcore_admin_misc_ping",[],[]] []
[2023-07-28T11:18:20.656784+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1690535484"}] []
[2023-07-28T11:26:55.865388+02:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction [2,"pimcore_admin_misc_ping",[],[]] []
